,BldgID,Address,City,State,Latitude,Longitude,OccupancyClass,BuildingType,UseCode,BldgClass,DesignLevel,YearBuiltNJDEP,YearBuiltMODIV,NumberofStories0,NumberOfStories,NoUnits,PlanArea0,PlanArea,FoundationType,SplitLevel,ElevationR0,ElevationR1,FirstFloorHt0,FirstFloorHt1,FloodZone,DSWI,DSWII,DSWIII,DSWIV,WindZone,AvgJanTemp,RoofShape,RoofSlope,RoofCover,RoofSystem,MeanRoofHt,WindowArea,Garage,HazusClassW,HazusClassIN,HazusClassWA,AnalysisDefault,AnalysisAdopted,Modifications,z0,structureType,replacementCost,Footprint
695,NJBF000069007,106 N FLORIDA AVE,Atlantic City,NJ,39.35834562,-74.44331905,RES3B,3001,,45,ME,1900,1900,3301,3,2,1445.433898,1445.433898,3505,YES,38.78,44.05,3,4.73,6106,114.34814,123.99051,133.766425,140.111182,I,Above,Gable,0,NaN,Wood,41.41374029,0,0,,,,1,1,,0.03,nav,1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.443033,39.358103],[-74.443155,39.358321],[-74.443231,39.358295],[-74.443262,39.358318],[-74.443193,39.358375],[-74.443215,39.358416],[-74.443262,39.358432],[-74.443287,39.358478],[-74.443263,39.358497],[-74.443294,39.358553],[-74.443315,39.358546],[-74.443335,39.358583],[-74.443365,39.358604],[-74.443522,39.358552],[-74.443452,39.358427],[-74.443412,39.358397],[-74.443397,39.358372],[-74.443436,39.358340],[-74.443411,39.358296],[-74.443350,39.358316],[-74.443256,39.358247],[-74.443319,39.358226],[-74.443296,39.358185],[-74.443348,39.358142],[-74.443393,39.358175],[-74.443522,39.358133],[-74.443424,39.357956],[-74.443266,39.358009],[-74.443274,39.358023],[-74.443033,39.358103]]]},""properties"":{}}"
696,NJBF000072024,1801 N MISSISSIPPI AVE,Atlantic City,NJ,39.37232314,-74.45433949,RES3C,3001,,NaN,ME,1969,0,3301,2,1,3513.854062,3513.854062,3505,NO,41.41,56.06,3,7.54,6106,113.943379,123.641858,133.39602,139.723085,I,Above,Gable,0,NaN,Wood,48.73710793,0,0,,,,1,1,,0.03,nav,1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.454237,39.372427],[-74.454389,39.372465],[-74.454434,39.372355],[-74.454367,39.372339],[-74.454409,39.372235],[-74.454264,39.372200],[-74.454221,39.372305],[-74.454281,39.372320],[-74.454237,39.372427]]]},""properties"":{}}"
697,NJBF000071990,1801 N MISSISSIPPI AVE,Atlantic City,NJ,39.37220603,-74.45394119,RES3C,3001,,NaN,ME,1969,0,3301,1,1,3298.710304,3298.710304,3505,NO,24.76,37.94,3,6.53,6106,113.953372,123.650326,133.405186,139.731532,I,Above,Gable,0,NaN,Wood,31.35135573,0,0,,,,1,1,,0.03,nav,1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.453871,39.372085],[-74.453826,39.372191],[-74.453894,39.372208],[-74.453848,39.372316],[-74.453988,39.372351],[-74.454033,39.372244],[-74.453980,39.372230],[-74.454025,39.372124],[-74.453871,39.372085]]]},""properties"":{}}"
698,NJBF000071991,1800 N MISSOURI AVE,Atlantic City,NJ,39.37220713,-74.45333844,RES3C,3001,,NaN,ME,1969,0,3301,1,1,3200.389209,3200.389209,3505,NO,13.17,27.16,3,0.19,6106,113.966479,123.661266,133.417113,139.741591,I,Above,Gable,0,NaN,Wood,20.16162523,0,0,,,,1,1,,0.03,nav,1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.453269,39.372087],[-74.453229,39.372194],[-74.453289,39.372207],[-74.453247,39.372318],[-74.453405,39.372353],[-74.453446,39.372244],[-74.453380,39.372230],[-74.453421,39.372121],[-74.453269,39.372087]]]},""properties"":{}}"
699,NJBF000072069,1800 N MISSOURI AVE,Atlantic City,NJ,39.37249725,-74.45374757,RES3C,3001,,NaN,ME,1969,0,3301,1,1,5050.338299,5050.338299,3505,NO,16.8,29.78,3,-0.54,6106,113.954258,123.650745,133.4058,139.730315,I,Above,Flat,0,NaN,Wood,23.28845475,0,0,,,,1,1,,0.03,nav,1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.453661,39.372668],[-74.453812,39.372705],[-74.453856,39.372597],[-74.453802,39.372584],[-74.453846,39.372474],[-74.453785,39.372460],[-74.453828,39.372352],[-74.453674,39.372315],[-74.453631,39.372423],[-74.453687,39.372436],[-74.453644,39.372544],[-74.453705,39.372559],[-74.453661,39.372668]]]},""properties"":{}}"
700,NJBF000072157,1800 N MISSOURI AVE,Atlantic City,NJ,39.37274523,-74.45419855,RES3C,3001,,NaN,ME,1969,0,3301,2,1,1858.960468,1858.960468,3505,NO,29.96,36.78,3,-2.05,6106,113.941627,123.639925,133.394138,139.718977,I,Above,Flat,0,NaN,Wood,33.36780108,0,0,,,,1,1,,0.03,nav,1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.454293,39.372712],[-74.454137,39.372682],[-74.454100,39.372795],[-74.454256,39.372826],[-74.454293,39.372712]]]},""properties"":{}}"
701,NJBF000068502,3803 FILBERT AVE,Atlantic City,NJ,39.35695212,-74.46107416,RES1,3001,,27,NE,1900,1900,3101,1,2,1664.183721,1664.183721,3505,NO,19.24,28.74,3,7.02,6106,113.978272,123.684117,133.432499,139.848101,I,Above,Gable,0,5701,Wood,23.9907506,0,0,,,,1,1,,0.03,nav,1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.461154,39.356991],[-74.461079,39.356878],[-74.460972,39.356920],[-74.461047,39.357033],[-74.461154,39.356991]]]},""properties"":{}}"
702,NJBF000071013,1800 MCKINLEY AVE,Atlantic City,NJ,39.36914299,-74.43944017,RES1,3001,,15,NE,1950,1950,3102,1,1,1326.544357,1326.544357,3505,NO,24.33,32.95,3,7.93,6106,114.302951,123.946611,133.727133,140.01486,I,Above,Hip,0,5701,Wood,28.64276153,0,0,,,,1,1,,0.03,nav,1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.439554,39.369163],[-74.439508,39.369086],[-74.439359,39.369138],[-74.439404,39.369216],[-74.439554,39.369163]]]},""properties"":{}}"
703,NJBF000067692,445 N RICHMOND AVE,Atlantic City,NJ,39.35418324,-74.46416033,RES1,3001,,17,NE,1957,1957,3102,1,1,1864.183812,1864.183812,3505,NO,20.47,25.69,3,5.58,6106,113.944912,123.658331,133.402723,139.840521,I,Above,Gable,0,5701,Wood,23.07723287,0,0,,,,1,1,,0.03,nav,1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.464159,39.354102],[-74.464057,39.354141],[-74.464150,39.354288],[-74.464252,39.354250],[-74.464159,39.354102]]]},""properties"":{}}"
704,NJBF000065072,102 S BARTRAM AVE,Atlantic City,NJ,39.34606569,-74.46167512,RES3A,3001,,45,NE,1920,1920,3301,2,2,1527.29062,1527.29062,3504,NO,35.41,47.08,-4,0,6106,114.102698,123.791041,133.539284,140.005703,I,Above,Flat,0,5701,Wood,41.2443147,0,0,,,,1,1,,0.03,nav,1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.461765,39.345998],[-74.461733,39.346013],[-74.461711,39.345984],[-74.461546,39.346060],[-74.461601,39.346132],[-74.461798,39.346041],[-74.461765,39.345998]]]},""properties"":{}}"
705,NJBF000065536,46 N MONTGOMERY AVE,Atlantic City,NJ,39.34737665,-74.46649104,RES3A,3001,,18,NE,1900,1900,3301,2,1,1288.076987,1288.076987,3505,YES,38.46,47.28,3,5.24,6106,113.980116,123.690206,133.431893,139.908799,I,Above,Hip,0,5701,Wood,42.86732768,0,0,,,,1,1,,0.03,nav,1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.466575,39.347371],[-74.466523,39.347300],[-74.466382,39.347361],[-74.466433,39.347432],[-74.466575,39.347371]]]},""properties"":{}}"
706,NJBF000067623,321 N ELBERON AVE,Atlantic City,NJ,39.35400372,-74.46039539,RES1,3001,,16,NE,1900,1900,3102,1,1,956.0321482,956.0321482,3505,NO,21.76,28.96,3,6.1,6106,114.029703,123.72813,133.477924,139.904675,I,Above,Flat,0,5701,Wood,25.35763058,0,0,,,,1,1,,0.03,nav,1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.460435,39.353958],[-74.460239,39.354048],[-74.460280,39.354101],[-74.460332,39.354078],[-74.460338,39.354085],[-74.460482,39.354020],[-74.460435,39.353958]]]},""properties"":{}}"
707,NJBF000067246,42 N HARTFORD AVE,Atlantic City,NJ,39.35272949,-74.45460033,RES3B,3001,,17,E,1915,1915,3303,2,1,1400.793799,1400.793799,3507,YES,29.03,38.87,1,1.82,6106,114.172395,123.846448,133.60492,140.016702,I,Above,Flat,0,NaN,Wood,33.95037875,0,0,,,,1,1,,0.03,nav,1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.454462,39.352702],[-74.454525,39.352783],[-74.454658,39.352722],[-74.454596,39.352641],[-74.454462,39.352702]]]},""properties"":{}}"
708,NJBF000068503,2715 ARCTIC AVE,Atlantic City,NJ,39.3569538,-74.44627504,RES3A,3001,737,NaN,NE,1969,0,3301,1,1,5858.693372,5858.693372,3505,NO,18.56,32.06,3,5.42,6106,114.301111,123.951747,133.722945,140.085152,I,Above,Flat,0,5701,Wood,25.30995546,0,0,,,,1,1,,0.03,nav,1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.446290,39.356813],[-74.446101,39.356875],[-74.446191,39.357038],[-74.446231,39.357025],[-74.446272,39.357101],[-74.446422,39.357051],[-74.446290,39.356813]]]},""properties"":{}}"
709,NJBF000070548,349 N OCEAN AVE,Atlantic City,NJ,39.36754266,-74.43078057,RES3C,3003,,33,E,1900,1900,3305,2,1,3380.022254,3380.022254,3507,YES,21.19,32.81,1,-0.3,6106,114.508066,124.121509,133.91796,140.175597,I,Above,Gable,0,NaN,Wood,26.99992099,0,0,,,,2,2,,0.03,nav,1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.430689,39.367461],[-74.430809,39.367683],[-74.430941,39.367640],[-74.430821,39.367418],[-74.430689,39.367461]]]},""properties"":{}}"
710,NJBF000072121,420 N MASSACHUSETTS AVE,Atlantic City,NJ,39.37264879,-74.42147861,RES1,3001,,45,NE,1900,1900,3102,1,2,1655.63743,1655.63743,3505,NO,15.8,29.51,3,-1.8,6106,114.647249,124.238417,134.051322,140.249828,I,Above,Flat,0,5701,Wood,22.6507185,0,0,,,,1,1,,0.03,nav,1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.421387,39.372654],[-74.421433,39.372726],[-74.421606,39.372661],[-74.421561,39.372589],[-74.421387,39.372654]]]},""properties"":{}}"
711,NJBF000066796,117 N LACLEDE PL,Atlantic City,NJ,39.3508071,-74.46200817,RES3A,3001,,17,NE,1910,1910,3301,1,1,1168.230924,1168.230924,3505,NO,16.43,28.93,3,0.02,6106,114.034599,123.733609,133.481363,139.927879,I,Above,Hip,0,5701,Wood,22.67721739,0,0,,,,1,1,,0.03,nav,1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.462091,39.350805],[-74.462049,39.350743],[-74.461914,39.350798],[-74.461956,39.350859],[-74.462091,39.350805]]]},""properties"":{}}"
712,NJBF000068124,23 N STENTON PL #A,Atlantic City,NJ,39.35572958,-74.4467046,RES3B,3001,,17,ME,1900,1900,3301,3,1,992.6761428,992.6761428,3504,YES,38.79,47.51,-4,0,6106,114.306896,123.957036,133.727635,140.096369,I,Above,Hip,0,NaN,Wood,43.14980704,0,0,,,,1,1,,0.03,nav,1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.446612,39.355770],[-74.446637,39.355833],[-74.446772,39.355800],[-74.446746,39.355738],[-74.446612,39.355770]]]},""properties"":{}}"
713,NJBF000072771,701 N MARYLAND AVE,Atlantic City,NJ,39.37486869,-74.42845396,IND3,3001,511,NaN,E,1969,0,3401,1,1,1681.679039,1681.679039,3507,NO,16.77,22.82,1,1.38,6106,114.472867,124.087294,133.886206,140.107945,I,Above,Flat,0,NaN,Wood,19.79213713,0,0,,,,1,1,,0.03,nav,1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.428546,39.374910],[-74.428503,39.374805],[-74.428375,39.374836],[-74.428418,39.374941],[-74.428546,39.374910]]]},""properties"":{}}"
714,NJBF000068689,14 N GEORGIA AVE RR #B,Atlantic City,NJ,39.35742027,-74.44138176,RES3B,3001,,45,ME,1900,1900,3301,3,2,745.4580522,745.4580522,3505,YES,57.92,65.11,3,5.32,6106,114.401465,124.035526,133.814747,140.154893,I,Above,Flat,0,NaN,Wood,61.51113628,0,0,,,,1,1,,0.03,nav,1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.441745,39.357875],[-74.441794,39.357858],[-74.441805,39.357798],[-74.441917,39.357759],[-74.441877,39.357692],[-74.441995,39.357650],[-74.441930,39.357540],[-74.441826,39.357577],[-74.441704,39.357516],[-74.442277,39.357314],[-74.442199,39.357182],[-74.441642,39.357378],[-74.441599,39.357373],[-74.441552,39.357294],[-74.441441,39.357333],[-74.441635,39.357662],[-74.441774,39.357678],[-74.441282,39.357851],[-74.441332,39.357936],[-74.441441,39.357949],[-74.441361,39.357977],[-74.441432,39.358097],[-74.441632,39.358027],[-74.441681,39.358109],[-74.441756,39.358083],[-74.441711,39.358005],[-74.441639,39.357969],[-74.441648,39.357921],[-74.441728,39.357930],[-74.441755,39.357975],[-74.441924,39.357916],[-74.441910,39.357894],[-74.441745,39.357875]]]},""properties"":{}}"
715,NJBF000071633,512 DREXEL AVE,Atlantic City,NJ,39.371132,-74.4204805,RES1,3001,,27,NE,1900,1900,3102,2,2,1700.349124,1700.349124,3505,YES,19.97,25.24,3,-1.29,6106,114.686147,124.272561,134.087747,140.286645,I,Above,Hip,0,5701,Wood,22.60576997,0,0,,,,1,1,,0.03,nav,1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.420524,39.371067],[-74.420410,39.371110],[-74.420473,39.371211],[-74.420587,39.371168],[-74.420524,39.371067]]]},""properties"":{}}"
716,NJBF000069953,18 N MARYLAND AVE,Atlantic City,NJ,39.36518065,-74.42235949,COM1,3003,,NaN,ME,1900,1900,3401,2,1,2976.252704,2976.252704,3507,NO,39.25,53.66,1,2.64,6106,114.716347,124.300276,134.112799,140.340059,I,Above,Flat,0,NaN,Wood,46.45476198,0,0,,,,1,1,,0.03,nav,1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.422632,39.365340],[-74.422462,39.365410],[-74.422517,39.365490],[-74.422686,39.365420],[-74.422632,39.365340]]]},""properties"":{}}"
717,NJBF000072110,1625 BEACH AVE,Atlantic City,NJ,39.37261269,-74.45061188,RES1,3001,,17,NE,1985,1985,3102,2,1,1024.517872,1024.517872,3505,NO,30.82,39.49,3,2.7,6106,114.021093,123.706502,133.466696,139.780799,I,Above,Gable,0,5701,Wood,35.15521041,0,0,,,,1,1,,0.03,nav,1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.450508,39.372643],[-74.450651,39.372685],[-74.450686,39.372616],[-74.450543,39.372573],[-74.450508,39.372643]]]},""properties"":{}}"
718,NJBF000069888,1953 BACHARACH BLVD,Atlantic City,NJ,39.36478494,-74.43924054,IND2,3001,959,NaN,ME,1969,0,3401,1,1,6255.550053,6255.550053,3507,NO,15.91,28.24,1,0.18,6106,114.35861,123.996288,133.77818,140.081681,I,Above,Flat,0,NaN,Wood,22.07200834,0,0,,,,1,1,,0.03,nav,1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.439150,39.364871],[-74.439425,39.364917],[-74.439484,39.364712],[-74.439209,39.364665],[-74.439150,39.364871]]]},""properties"":{}}"
719,NJBF000070588,518 GRAMMERCY PL,Atlantic City,NJ,39.3677008,-74.41858052,RES3D,3004,,27,E,2008,2008,3303,3,2,1698.418553,1698.418553,3505,NO,43.75,52.53,3,1.07,6106,114.766871,124.343154,134.162623,140.363656,I,Above,Flat,0,NaN,Wood,48.13783376,0,0,,,,1,1,,0.03,nav,1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.418602,39.367613],[-74.418502,39.367653],[-74.418585,39.367778],[-74.418685,39.367738],[-74.418602,39.367613]]]},""properties"":{}}"
720,NJBF000069876,1300 BALTIC AVE,Atlantic City,NJ,39.36473592,-74.42954685,RES3D,3004,29,NaN,E,1969,0,3303,3,1,7458.719202,7458.719202,3505,NO,44.27,51.41,3,4.43,6106,114.567863,124.173562,133.972747,140.234761,I,Above,Flat,0,NaN,Wood,47.84030655,0,0,,,,1,1,,0.03,nav,1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.429317,39.364678],[-74.429252,39.364554],[-74.428756,39.364709],[-74.428822,39.364834],[-74.429317,39.364678]]]},""properties"":{}}"
721,NJBF000069933,1300 BALTIC AVE,Atlantic City,NJ,39.365063,-74.42874,RES3D,3004,29,NaN,E,1969,0,3303,3,1,7431.309388,7431.309388,3505,NO,46.57,58.76,3,0.39,6106,114.581266,124.18486,133.985479,140.242723,I,Above,Flat,0,NaN,Wood,52.66857555,0,0,,,,1,1,,0.03,nav,1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.428597,39.364920],[-74.428832,39.365300],[-74.428987,39.365242],[-74.428752,39.364863],[-74.428674,39.364892],[-74.428658,39.364866],[-74.428595,39.364890],[-74.428611,39.364915],[-74.428597,39.364920]]]},""properties"":{}}"
722,NJBF000069996,32 BORN TERR,Atlantic City,NJ,39.36538577,-74.42295167,COM1,3003,,33,ME,1910,1910,3401,2,1,1917.797393,1917.797393,3507,YES,27.15,39.22,1,-0.17,6106,114.701242,124.28728,134.098656,140.328053,I,Above,Flat,0,NaN,Wood,33.18278106,0,0,,,,1,1,,0.03,nav,1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.423076,39.365393],[-74.423030,39.365307],[-74.422849,39.365365],[-74.422894,39.365450],[-74.423076,39.365393]]]},""properties"":{}}"
723,NJBF000067237,3001 PACIFIC AVE,Atlantic City,NJ,39.35269649,-74.447303,COM1,3003,280,NaN,ME,1969,0,3401,2,1,6535.491012,6535.491012,3507,NO,38.46,48.94,1,2.77,6106,114.331754,123.978696,133.748459,140.131405,I,Above,Flat,0,NaN,Wood,43.69868416,0,0,,,,1,1,,0.03,nav,1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.447465,39.352804],[-74.447410,39.352730],[-74.447440,39.352717],[-74.447283,39.352507],[-74.447225,39.352533],[-74.447232,39.352543],[-74.447085,39.352608],[-74.447144,39.352686],[-74.447182,39.352669],[-74.447201,39.352694],[-74.447249,39.352673],[-74.447317,39.352764],[-74.447235,39.352801],[-74.447295,39.352881],[-74.447465,39.352804]]]},""properties"":{}}"
724,NJBF000071047,716 GREEN ST,Atlantic City,NJ,39.36922395,-74.43704968,RES1,3001,,16,NE,1900,1900,3101,1,1,1171.794452,1171.794452,3505,NO,14.55,28.02,3,-0.21,6106,114.353539,123.98935,133.774082,140.051967,I,Above,Gable,0,5701,Wood,21.28643877,0,0,,,,1,1,,0.03,nav,1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.437143,39.369264],[-74.437086,39.369164],[-74.436985,39.369198],[-74.437042,39.369299],[-74.437143,39.369264]]]},""properties"":{}}"
725,NJBF000072015,436 N CONNECTICUT AVE,Atlantic City,NJ,39.37229314,-74.4223875,RES1,3001,,17,NE,1930,1930,3102,2,1,1363.501655,1363.501655,3505,NO,27.16,37.24,3,-2.93,6106,114.632033,124.225465,134.036695,140.240536,I,Above,Hip,0,5701,Wood,32.19937579,0,0,,,,1,1,,0.03,nav,1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.422293,39.372300],[-74.422335,39.372369],[-74.422516,39.372305],[-74.422475,39.372236],[-74.422293,39.372300]]]},""properties"":{}}"
726,NJBF000069992,,Atlantic City,NJ,39.36535609,-74.43955804,RES3B,3001,,NaN,ME,1969,0,3301,2,1,848.7948927,848.7948927,3505,NO,41.18,50.33,3,7.65,6106,114.344974,123.984475,133.765702,140.068329,I,Above,Flat,0,NaN,Wood,45.75372796,0,0,,,,1,1,,0.03,nav,1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.439664,39.365391],[-74.439650,39.365327],[-74.439508,39.365346],[-74.439522,39.365409],[-74.439664,39.365391]]]},""properties"":{}}"
727,NJBF000066631,111 N RALEIGH AVE,Atlantic City,NJ,39.35030548,-74.46252867,RES3A,3001,,27,NE,1922,1922,3301,2,2,1319.849179,1319.849179,3505,YES,41.73,56.61,3,8.16,6106,114.029553,123.729664,133.47671,139.927238,I,Above,Flat,0,5701,Wood,49.17119963,0,0,,,,1,1,,0.03,nav,1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.462639,39.350291],[-74.462579,39.350211],[-74.462415,39.350285],[-74.462475,39.350366],[-74.462639,39.350291]]]},""properties"":{}}"
728,NJBF000070623,600 BALTIC AVE,Atlantic City,NJ,39.36781752,-74.42010047,RES3D,3004,,NaN,E,1969,0,3303,4,1,3356.076699,3356.076699,3505,NO,75.36,83.19,3,3.27,6106,114.733158,124.314088,134.130597,140.338525,I,Above,Gable,0,NaN,Wood,79.27551977,0,0,,,,1,1,,0.03,nav,1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.420237,39.367867],[-74.420143,39.367705],[-74.419981,39.367762],[-74.420075,39.367923],[-74.420237,39.367867]]]},""properties"":{}}"
729,NJBF000070585,111 N NEW JERSEY AVE,Atlantic City,NJ,39.36769058,-74.42043924,RES3D,3004,,33,E,1910,1910,3303,3,1,1176.714556,1176.714556,3505,NO,56.83,66.36,3,7.34,6106,114.72744,124.309201,134.125074,140.335026,I,Above,Flat,0,NaN,Wood,61.59424131,0,0,,,,1,1,,0.03,nav,1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.420401,39.367653],[-74.420432,39.367729],[-74.420540,39.367702],[-74.420509,39.367627],[-74.420401,39.367653]]]},""properties"":{}}"
730,NJBF000069660,1501 ATLANTIC AVE,Atlantic City,NJ,39.36256122,-74.43079307,COM1,3003,732,NaN,ME,1969,0,3401,2,1,60007.12926,60007.12926,3507,YES,39.7,47.87,1,1.06,6106,114.567214,124.173726,133.970916,140.246103,I,Above,Flat,0,NaN,Wood,43.78570002,0,0,,,,1,1,,0.03,nav,1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.431185,39.362145],[-74.430094,39.362537],[-74.430273,39.362835],[-74.430605,39.362716],[-74.430721,39.362907],[-74.431479,39.362635],[-74.431185,39.362145]]]},""properties"":{}}"
731,NJBF000069564,1501 ATLANTIC AVE,Atlantic City,NJ,39.36165131,-74.43059833,COM1,3003,732,NaN,ME,1969,0,3401,3,1,24432.83891,24432.83891,3507,YES,43.34,56.08,1,2.06,6106,114.582393,124.186875,133.984507,140.261964,I,Above,Flat,0,NaN,Wood,49.7113164,0,0,,,,1,1,,0.03,nav,1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.430963,39.361877],[-74.430741,39.361502],[-74.430695,39.361518],[-74.430660,39.361458],[-74.430687,39.361449],[-74.430621,39.361337],[-74.430640,39.361331],[-74.430615,39.361288],[-74.430277,39.361407],[-74.430470,39.361734],[-74.430498,39.361724],[-74.430665,39.362007],[-74.430770,39.361970],[-74.430757,39.361949],[-74.430963,39.361877]]]},""properties"":{}}"
732,NJBF000068618,20 N FLORIDA AVE,Atlantic City,NJ,39.35725069,-74.44262118,RES3B,3001,,45,ME,1900,1900,3301,4,2,1624.692284,1624.692284,3505,YES,44.61,58.53,3,-2.52,6106,114.376713,124.014841,133.792009,140.138025,I,Above,Hip,0,NaN,Wood,51.56957256,0,0,,,,1,1,,0.03,nav,1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.442691,39.357160],[-74.442465,39.357236],[-74.442591,39.357461],[-74.442609,39.357455],[-74.442644,39.357518],[-74.442838,39.357453],[-74.442803,39.357389],[-74.442816,39.357385],[-74.442691,39.357160]]]},""properties"":{}}"
733,NJBF000072939,800 N NEW HAMPSHIRE AVE,Atlantic City,NJ,39.37575885,-74.42054452,COM8,3001,,NaN,ME,1969,0,3401,2,1,1516.988357,1516.988357,3505,NO,28.06,36.54,3,-1.13,6106,114.631332,124.223193,134.037103,140.221048,I,Above,Gable,0,NaN,Wood,32.29807397,0,0,,,,1,1,,0.03,nav,1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.420623,39.375783],[-74.420626,39.375711],[-74.420506,39.375707],[-74.420500,39.375813],[-74.420581,39.375815],[-74.420582,39.375782],[-74.420623,39.375783]]]},""properties"":{}}"
734,NJBF000072913,800 N NEW HAMPSHIRE AVE,Atlantic City,NJ,39.37561082,-74.42062772,COM8,3001,,NaN,ME,1969,0,3401,2,1,632.1218669,632.1218669,3505,NO,22.41,32.07,3,0.61,6106,114.63126,124.223207,134.036996,140.221807,I,Above,Gable,0,NaN,Wood,27.24297993,0,0,,,,1,1,,0.03,nav,1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.420666,39.375672],[-74.420671,39.375568],[-74.420604,39.375566],[-74.420599,39.375670],[-74.420666,39.375672]]]},""properties"":{}}"
